"ar.drop.slope","ar.drop.offset","ar1.noise.var","ar1.param","ar2.noise.var","ar2.param1","ar2.param2","ts.skewness","ts.kurtosis","ts.mean.min.median","ts.entropy1","ts.entropy2","ts.jump.max.abs.diff","ts.jump.max.abs.diff.std","ts.jump.max.abs.diff.std.len","ts.jump.max.abs.diff.std.localmean","ts.jump.max.abs.diff.std.localsum","ts.xcorr","fft.coarse.10","fft.coarse.15","fft.coarse.20","fft.coarse.25","fft.H0r.25","fft.H0r","mcorr.max","mcorr.max.grad","mcorr.max.max","mcorr.reg.2nd.max","mcorr.reg.max","mcorr.reg.mean","ts.oup.sigma","ts.oup.lambda","cluster.num","cluster.mean.min.median","cluster.max","cluster.var","cluster.skew","cluster.kurt","cluster.max1","cluster.max2","cluster.max3","negpos.entropy","negpos.abs.entropy","negpos.mean.ratio","negpos.stdmean.ratio","negpos.ratio","negpos.ratio.thresh","zxfunc.99prctl","zxfunc.95prctl","z2func.99prctl","z2func.95prctl","max.slice.prcnt","thr.max.slice.prcnt","every.2nd.single.var","every.2nd.pair.var","thr.every.2nd.single.var","thr.every.2nd.pair.var","wm.ts.coef","gm.ts.coef","csf.ts.coef","prcnt.on.csf","prcnt.on.gm","prcnt.on.wm","thr.prcnt.on.csf","thr.prcnt.on.gm","thr.prcnt.on.wm","thr.both.prcnt.on.csf","thr.both.prcnt.on.gm","thr.both.prcnt.on.wm","smoothness","smoothness.mm","std.then.tfce.max","tfce.max","thr.then.tfce","percent.on.edge.bin1","percent.on.edge.norm1","percent.of.edge1","percent.on.edge.bin2","percent.on.edge.norm2","percent.of.edge2","percent.on.edge.bin3","percent.on.edge.norm3","percent.of.edge3","percent.on.edge.bin4","percent.on.edge.norm4","percent.of.edge4","percent.on.edge.bin5","percent.on.edge.norm5","percent.of.edge5","percent.on.mask01.bin","percent.on.mask01.norm","percent.of.mask01","cc01a","cc01b","cc01c","percent.on.mask02.bin","percent.on.mask02.norm","percent.of.mask02","cc02a","cc02b","cc02c","percent.on.mask03.bin","percent.on.mask03.norm","percent.of.mask03","cc03a","cc03b","cc03c","percent.on.mask11.bin","percent.on.mask11.norm","percent.of.mask11","cc11a","cc11b","cc11c","percent.on.mask12.bin","percent.on.mask12.norm","percent.of.mask12","cc12a","cc12b","cc12c","percent.on.mask13.bin","percent.on.mask13.norm","percent.of.mask13","cc13a","cc13b","cc13c","percent.on.mask21.bin","percent.on.mask21.norm","percent.of.mask21","cc21a","cc21b","cc21c","percent.on.mask22.bin","percent.on.mask22.norm","percent.of.mask22","cc22a","cc22b","cc22c","percent.on.mask23.bin","percent.on.mask23.norm","percent.of.mask23","cc23a","cc23b","cc23c","percent.on.mask31.bin","percent.on.mask31.norm","percent.of.mask31","cc31a","cc31b","cc31c","percent.on.mask32.bin","percent.on.mask32.norm","percent.of.mask32","cc32a","cc32b","cc32c","percent.on.mask33.bin","percent.on.mask33.norm","percent.of.mask33","cc33a","cc33b","cc33c","stripe.patt","tlen","class.labs"
-0.010195,0.16453,0.16417,-0.91412,0.14377,-0.59188,-0.35251,0.16607,2.0348,0.099006,3.1857,0.0012344,1.5125,3.6889,0.16767,4.6007,0.0062172,0.9159,3.5036e+16,3.5036e+16,3.5036e+16,3.5036e+16,NA,NA,0.11866,0.092265,0.11866,0.2639,0.29529,0.11985,NA,NA,319,50.461,13248,549850,17.725,315.77,105980,3616,1968,0.91441,0.94206,0.080447,0.053135,0.065211,0.30444,1237.9,756.69,0.027396,0.0027236,0.027615,0.031571,0.0021851,0.012773,0.0075813,0.023185,1.9749,1.3871,0.20691,0.10363,0.45754,0.43324,0.11113,0.50425,0.3789,0.10982,0.50791,0.37702,4.704,3.4659,8617.5,18701,13595,0.11042,0.11405,0.084636,0.22272,0.22978,0.089723,0.31289,0.32126,0.088388,0.38784,0.39569,0.086363,0.44031,0.44549,0.082413,0.0012165,0.0013776,0.0092558,-0.0058785,-0.017879,0.024747,0.0047069,0.0052064,0.016989,-0.0034106,-0.014972,0.033726,0.011711,0.012514,0.025057,0.001815,-0.0068708,0.032317,0.0001872,0.00017944,0.003567,-0.0053611,-0.015174,-0.0037939,0.0011917,0.0011588,0.010386,-0.0047727,-0.015676,-0.004893,0.0039237,0.0038644,0.019864,-0.0013889,-0.011015,-0.0042768,0.0005445,0.00066118,0.0074539,-0.0049002,-0.015912,0.025831,0.0019953,0.0023795,0.013462,-0.0040026,-0.01647,0.040004,0.0049975,0.0056863,0.020456,-0.001206,-0.013456,0.042482,0.00048483,0.00053697,0.082117,0.0064471,0.019931,0.013158,0.0016808,0.0018544,0.090617,0.011166,0.03007,0.018443,0.0031913,0.0034473,0.084983,0.013802,0.038168,0.018706,1.0127,746,"1"
-0.013483,0.23783,0.24019,-0.87149,0.2079,-0.55196,-0.36664,-0.085791,2.4035,-0.052326,3.1841,0.00040925,2.0832,4.1184,0.25518,5.2281,0.007065,0.87215,4.085e+16,4.085e+16,4.085e+16,4.085e+16,NA,NA,0.18433,0.10818,0.18433,0.31956,0.39897,0.13488,NA,NA,290,54.531,10310,395210,15.345,246.6,82480,23624,2736,0.91353,0.94019,0.052781,0.035688,0.032253,0.22648,1184.2,714.04,0.031871,0.0033404,0.02549,0.02717,0.0031095,0.0075461,0.0048057,0.011991,1.4119,0.87643,0.093877,0.11242,0.46136,0.42016,0.1362,0.51079,0.34545,0.13988,0.51844,0.33426,3.8302,3.3613,19804,43878,40837,0.10804,0.11258,0.081923,0.22254,0.23265,0.088688,0.32956,0.3432,0.0921,0.41548,0.43049,0.091528,0.47503,0.48897,0.08796,0.00073168,0.00069271,0.0055073,-0.0074549,-0.018886,-0.0078816,0.0040622,0.0041633,0.014505,-0.0047817,-0.016372,0.0065934,0.010777,0.011088,0.022812,0.00029453,-0.0083287,0.011113,0.00034922,0.0003603,0.0065829,-0.0044702,-0.013977,0.0035736,0.002142,0.0024595,0.018468,-0.0015465,-0.012376,0.028664,0.0057251,0.0066153,0.028674,0.0031092,-0.0058129,0.043477,0.00017735,0.00015845,0.0024019,-0.0064838,-0.016749,-0.0087419,0.0012506,0.0011229,0.0083473,-0.0061534,-0.018515,-0.015918,0.0037584,0.0033543,0.01522,-0.0039489,-0.016704,-0.024872,0.00020511,0.00017397,0.034368,0.0013019,0.013749,-0.0098745,0.00072786,0.00063384,0.038821,0.0027083,0.021063,-0.013324,0.0015512,0.0013518,0.040867,0.0041063,0.027949,-0.018491,1.0525,746,"0"
-0.0048662,0.20529,0.20597,-0.89093,0.19562,-0.69117,-0.22421,0.26378,2.1614,0.16652,3.1805,0.00093833,1.957,4.2725,0.20926,5.6396,0.0076211,0.89479,4.2458e+16,4.2458e+16,4.2458e+16,4.2458e+16,NA,NA,0.29018,0.12719,0.29018,0.30461,0.45684,0.1893,NA,NA,290,49.817,12076,502020,16.915,287.42,96608,1568,1120,0.91319,0.937,0.076151,0.053755,0.032204,0.31711,1293.3,723.06,0.045171,0.0031529,0.025725,0.026857,0.012797,0.0044002,0.021729,0.012678,2.3225,2.5097,0.63591,0.12276,0.46702,0.40302,0.1662,0.52789,0.29607,0.17903,0.53383,0.27633,3.5412,3.2242,13595,30386,28190,0.10332,0.10398,0.071188,0.22351,0.23443,0.080941,0.34502,0.36904,0.087614,0.45518,0.48769,0.091113,0.53356,0.56802,0.089774,0.00058461,0.0005595,0.0039984,-0.0075629,-0.018567,-0.0045754,0.003454,0.0038419,0.011207,-0.0058013,-0.016507,0.023816,0.0099734,0.011836,0.019182,-0.00095776,-0.0078604,0.059331,0.00034674,0.00037721,0.0059391,-0.004269,-0.013477,0.009376,0.0026283,0.0031874,0.020591,8.7239e-05,-0.010439,0.040324,0.0076877,0.0099237,0.034986,0.0076189,-0.0006956,0.080924,0.00020856,0.00015943,0.0025665,-0.0060435,-0.01622,-0.012327,0.00077623,0.00061958,0.0047079,-0.0071776,-0.018726,-0.019026,0.0021504,0.0018133,0.0079128,-0.0071575,-0.018247,-0.022922,2.9312e-05,2.2858e-05,0.0044629,-0.0018184,0.011592,-0.0075174,0.00016356,0.00012496,0.0079266,-0.0021556,0.016429,-0.0099759,0.0003533,0.0002678,0.0084574,-0.0027814,0.021098,-0.014023,1.0493,746,"1"
-0.0042591,0.19633,0.19392,-0.89767,0.18862,-0.74922,-0.16538,0.4641,3.1995,0.092408,3.1221,8.7845e-05,2.1133,4.708,0.20095,6.2884,0.0084978,0.89922,4.4398e+16,4.4398e+16,4.4398e+16,4.4398e+16,NA,NA,0.52398,0.39773,0.52398,0.38698,0.61012,0.16781,NA,NA,308,43.929,10811,380150,17.334,302.9,86488,4616,2672,0.91488,0.94093,0.062487,0.041931,0.042761,0.25991,1145.5,732.67,0.028878,0.0029088,0.021341,0.024056,0.010755,0.0029397,0.024524,0.0056194,1.0301,1.3474,0.55926,0.10649,0.45097,0.43572,0.12432,0.48272,0.38384,0.12648,0.48432,0.37947,4.0667,3.4858,7866.4,16169,12201,0.09442,0.094911,0.063956,0.18092,0.18043,0.064408,0.25743,0.25627,0.064268,0.32179,0.31934,0.063323,0.37135,0.36711,0.061425,0.0015283,0.0015171,0.010276,-0.0045432,-0.017141,-0.0013404,0.005486,0.005686,0.017499,-0.0016168,-0.013876,0.011334,0.014415,0.015579,0.027257,0.0058337,-0.003543,0.039194,0.00044635,0.00048621,0.0075159,-0.0037321,-0.013623,0.011207,0.0025877,0.0029298,0.01993,-4.2799e-05,-0.011615,0.03043,0.0082151,0.0096107,0.036755,0.0087943,-0.002019,0.064042,0.00041717,0.00038298,0.0050468,-0.0051273,-0.016649,-0.0079375,0.0014938,0.0013982,0.0089072,-0.005139,-0.018539,-0.010211,0.0038762,0.0037781,0.014022,-0.0034809,-0.017007,-0.0062944,0.0006648,0.00064791,0.099508,0.0091563,0.021738,-0.0029356,0.0016778,0.0016029,0.07994,0.010458,0.030218,-0.0070137,0.0027977,0.002612,0.065841,0.010778,0.037527,-0.012774,1.0108,746,"0"
-0.0034894,0.06155,0.064401,-0.96722,0.050902,-1.41,0.45783,0.23173,1.9921,0.14477,3.1583,0.0016417,0.83585,3.2849,0.064576,4.1443,0.0056004,0.96766,3.5992e+16,3.5992e+16,3.5992e+16,3.5992e+16,NA,NA,0.22762,0.13177,0.22762,0.22096,0.45987,0.13986,NA,NA,171,107.91,15681,1439100,12.888,167.7,125450,7040,1992,0.9063,0.9274,0.30303,0.25409,0.11257,0.74787,4784.2,1703.6,0.064521,0.0051812,0.06501,0.035831,0.0039323,0.0042602,0.0051505,0.0061049,1.5483,2.1317,0.5361,0.12848,0.47113,0.3933,0.15055,0.52413,0.31805,0.17183,0.51174,0.30824,13.231,3.1464,61003,255800,255030,0.09882,0.093216,0.076861,0.17786,0.16511,0.072706,0.24444,0.2227,0.070072,0.30335,0.27341,0.068546,0.35504,0.31866,0.067434,0.0017312,0.0013086,0.013366,-0.004194,-0.012155,-0.02141,0.0070665,0.0054153,0.025882,0.0017157,-0.0085649,-0.034787,0.016851,0.013013,0.036585,0.010252,-0.0010127,-0.048156,0.00066333,0.00056015,0.012826,-0.0028363,-0.0094769,-0.0096143,0.0034563,0.0029199,0.030567,0.0029179,-0.0068527,-0.016724,0.0092358,0.0078373,0.047448,0.012015,0.0002976,-0.02413,0.00014713,8.9654e-05,0.0020439,-0.0067026,-0.01247,-0.013504,0.0010599,0.00068082,0.0072565,-0.006798,-0.01386,-0.022531,0.0031228,0.002033,0.012971,-0.0054293,-0.013146,-0.032558,0.00092074,0.00065883,0.15825,0.014563,0.017552,-0.016481,0.0026758,0.0018911,0.14639,0.020132,0.024802,-0.025132,0.0050183,0.0034828,0.13561,0.024765,0.031256,-0.033482,0.69249,746,"1"
-0.0085701,0.34091,0.3394,-0.81249,0.32236,-0.63041,-0.2241,-0.53231,2.6775,-0.14207,3.1289,0.00029613,3.3366,5.5793,0.35668,7.3054,0.0098721,0.81983,5.3166e+16,5.3166e+16,5.3166e+16,5.3166e+16,NA,NA,0.37732,0.29508,0.37732,0.56824,0.66994,0.21072,NA,NA,253,67.988,14917,878400,15.784,250.42,119340,2336,1984,0.91159,0.93453,0.088653,0.063624,0.049573,0.3144,1246.5,714.05,0.030444,0.0027266,0.028317,0.028706,0.00051058,0.016437,0.0020139,0.031294,0.56999,0.97644,0.53079,0.12045,0.45847,0.41327,0.15438,0.49272,0.34181,0.16253,0.49787,0.32755,3.1788,3.3062,16975,42432,40677,0.097475,0.098023,0.076698,0.20394,0.20996,0.084338,0.31451,0.33123,0.091208,0.41418,0.43919,0.094679,0.48906,0.52029,0.093972,0.00057813,0.00052905,0.0045155,-0.0081161,-0.01786,-0.0073641,0.0025392,0.0026224,0.0094085,-0.0082186,-0.017023,0.0054261,0.0077732,0.0079756,0.017074,-0.0046525,-0.010807,0.0070967,0.00014986,0.00018757,0.0029314,-0.0056363,-0.013865,0.017535,0.0012372,0.0015737,0.011069,-0.0046815,-0.013342,0.034052,0.0043362,0.0050701,0.022536,-0.00035949,-0.0077881,0.034821,0.00025608,0.00020308,0.0035988,-0.0062553,-0.015632,-0.011802,0.00094445,0.00076816,0.0065416,-0.0071811,-0.017734,-0.018401,0.002849,0.0024512,0.011972,-0.006081,-0.016492,-0.023265,0.00017219,0.0001384,0.029939,0.00071383,0.014367,-0.0088506,0.00054803,0.00043561,0.030331,0.0011453,0.019245,-0.014398,0.0009966,0.00077793,0.027245,0.0008688,0.023309,-0.019145,1.2025,746,"0"
-0.092838,1.0348,0.98994,0.093435,0.96213,0.077773,-0.16763,-0.004779,2.6358,0.08122,3.1645,0.00018467,4.2106,2.8465,2.1822,3.3532,0.0045314,-0.093518,6.5388e+16,6.5388e+16,6.5388e+16,6.5388e+16,NA,NA,0.2746,0.42911,0.42911,0.42601,0.59522,0.21081,NA,NA,250,63.776,4959,209130,9.0978,88.228,39672,34552,22952,0.91289,0.93429,0.084599,0.061512,0.030242,0.30286,1378.6,743.47,0.049981,0.0055542,0.032181,0.026571,0.004073,0.0034693,0.0098363,0.0020303,0.13603,0.23908,0.029138,0.11446,0.46097,0.41767,0.13793,0.50095,0.3525,0.13735,0.50051,0.35441,6.1382,3.3414,18463,44643,42733,0.071245,0.068734,0.052026,0.1415,0.1329,0.054308,0.20828,0.19396,0.056057,0.2785,0.25945,0.059083,0.33676,0.31322,0.060053,0.0016691,0.0017737,0.012099,-0.0042629,-0.015,0.0082565,0.0057158,0.0059815,0.019656,-0.0011943,-0.011314,0.0097988,0.013187,0.013536,0.026882,0.004113,-0.0033682,0.0079725,0.00025128,0.00031668,0.0045615,-0.0048957,-0.012794,0.015611,0.0013276,0.0015236,0.011023,-0.0042075,-0.012332,0.01632,0.0040712,0.0044774,0.019637,-0.0009941,-0.0073592,0.017313,0.00023648,0.000217,0.0030844,-0.0061055,-0.015501,-0.0047867,0.0013877,0.0011651,0.0089204,-0.0056442,-0.016952,-0.018593,0.0040482,0.0033926,0.015787,-0.0032429,-0.015421,-0.027636,0.0011813,0.00124,0.19063,0.01877,0.025904,0.0052148,0.0030056,0.0032967,0.15438,0.022342,0.036214,0.013704,0.0050969,0.0056878,0.12931,0.024432,0.044634,0.020611,0.92333,746,"1"
-0.0082052,0.3026,0.29509,-0.83935,0.2909,-0.73931,-0.11918,-0.20438,2.6498,-0.11201,3.1802,0.00010855,2.0682,3.6602,0.31843,4.7154,0.0063722,0.84038,4.6221e+16,4.6221e+16,4.6221e+16,4.6221e+16,NA,NA,0.15119,0.12171,0.15119,0.26239,0.29451,0.12096,NA,NA,323,22.734,2641,25139,14.249,229.68,21128,4784,4600,0.91491,0.9433,0.05181,0.034725,0.033366,0.2735,1077.1,682.49,0.028048,0.0024708,0.033127,0.032155,0.0054807,0.0020719,0.02279,0.0015721,1.8577,0.95255,0.38231,0.12816,0.44608,0.41681,0.21217,0.46738,0.2991,0.22699,0.4638,0.28686,5.9995,3.3344,14986,24343,21414,0.066199,0.062278,0.029382,0.13031,0.12456,0.030398,0.19794,0.19188,0.032379,0.27421,0.26942,0.035358,0.34489,0.34161,0.037381,0.0015372,0.0014714,0.0067724,-0.0036425,-0.016385,-0.0073389,0.0054868,0.0052837,0.011468,-0.001303,-0.013453,-0.010869,0.013749,0.013568,0.017034,0.0038844,-0.0047495,-0.0057312,0.0002588,0.00022607,0.0028555,-0.0037701,-0.014706,-0.013828,0.0019694,0.0019598,0.0099389,-0.0016203,-0.014071,-0.00096459,0.0067276,0.0070725,0.019723,0.0042702,-0.0068665,0.016322,1.0546e-05,9.1831e-06,8.3601e-05,-0.0054939,-0.016885,-0.0080303,0.00041672,0.00037926,0.0016281,-0.006538,-0.019474,-0.011268,0.0019948,0.0018189,0.0047284,-0.0059864,-0.018969,-0.015715,0.0012678,0.0012361,0.12435,0.015774,0.030599,-0.0036766,0.0032479,0.0030943,0.1014,0.01897,0.041512,-0.0098525,0.0057641,0.0054398,0.088887,0.021944,0.051764,-0.014886,0.81379,746,"1"
-0.0047596,0.53193,0.52852,-0.68613,0.52596,-0.7339,0.069619,-2.0178,10.078,-0.19546,2.9488,0.0042737,4.4305,5.597,0.62492,8.5805,0.011595,0.68681,6.3171e+16,6.3171e+16,6.3171e+16,6.3171e+16,NA,NA,0.35507,0.39274,0.39274,0.41885,0.43333,0.21371,NA,NA,244,51.787,5529,226500,10.827,119.36,44232,39856,5064,0.91327,0.93886,0.012984,0.009135,0.0050918,0.053778,1330.4,786.69,0.028477,0.0026831,0.041691,0.043448,0.0038542,0.007384,0.0054612,0.0090063,0.49808,0.36922,0.79251,0.099375,0.43201,0.46364,0.0989,0.41629,0.48087,0.091488,0.40392,0.50112,8.4222,3.7091,20106,41362,39753,0.057694,0.056103,0.034569,0.11584,0.11259,0.036481,0.17583,0.17123,0.038829,0.23827,0.23259,0.041477,0.29515,0.28705,0.043186,0.00068954,0.00061,0.0041012,-0.0067343,-0.018452,-0.012216,0.0024677,0.0021114,0.006963,-0.0072876,-0.018768,-0.023256,0.0056958,0.0048075,0.0095268,-0.0070283,-0.015116,-0.036577,0.00018191,0.00015081,0.0027095,-0.0047533,-0.01417,-0.010633,0.00083294,0.00066642,0.0056749,-0.0052811,-0.015867,-0.019402,0.0022806,0.001841,0.0090258,-0.0048567,-0.013574,-0.02946,5.0402e-05,4.1172e-05,0.00053938,-0.0062431,-0.016423,-0.0073384,0.00030554,0.00024029,0.0016115,-0.0079018,-0.01916,-0.013732,0.0010489,0.00082191,0.0033563,-0.0088326,-0.019643,-0.023617,0.00045723,0.00041802,0.06054,0.0052387,0.015459,-0.0069029,0.0013438,0.0012144,0.056635,0.0072139,0.022266,-0.010984,0.0024655,0.002216,0.051325,0.0083976,0.028942,-0.01481,0.84892,746,"1"
-0.062973,0.73425,0.73725,-0.51162,0.63679,-0.32276,-0.36914,-0.43286,2.7999,-0.11765,3.1766,0.00019793,3.1098,3.152,0.97085,3.9455,0.0053317,0.5128,5.7462e+16,5.7462e+16,5.7462e+16,5.7462e+16,NA,NA,0.33843,0.21153,0.33843,0.35645,0.49117,0.17805,NA,NA,302,50.55,6397,190000,12.66,170.64,51176,31784,6744,0.91277,0.93845,0.077089,0.053316,0.04026,0.31657,1198,701.07,0.042803,0.0045392,0.026999,0.029404,0.010537,0.0031089,0.021607,0.0030218,0.8277,1.2615,0.54063,0.11437,0.45188,0.42423,0.1418,0.47661,0.36571,0.14132,0.47074,0.3679,5.4118,3.3939,18204,40767,38369,0.088542,0.085876,0.064744,0.17265,0.16675,0.066354,0.24513,0.23527,0.066061,0.30582,0.29343,0.064967,0.35816,0.34736,0.063954,0.0013473,0.001211,0.0097789,-0.0053137,-0.0173,-0.015614,0.0052635,0.0049079,0.018124,-0.002152,-0.014026,-0.017453,0.012742,0.011912,0.026008,0.0034079,-0.0055221,-0.024351,0.0002739,0.00024745,0.0049789,-0.0047812,-0.013933,-0.0085516,0.0016862,0.0015401,0.01402,-0.0030245,-0.013385,-0.013752,0.0049751,0.0045643,0.024029,0.0012169,-0.0079918,-0.019964,0.00059613,0.00054252,0.0077854,-0.0045617,-0.015377,-0.0093745,0.0023491,0.0022914,0.015121,-0.0028944,-0.015652,-0.0042169,0.0055903,0.0054806,0.02183,0.00011356,-0.012603,-0.004811,0.00047723,0.00042098,0.077112,0.0061577,0.016629,-0.010436,0.0014729,0.001339,0.075755,0.0091014,0.025705,-0.011617,0.0028479,0.0025624,0.072351,0.011498,0.034199,-0.017054,0.97799,746,"0"
-0.0361,0.59896,0.62423,-0.61232,0.50316,-0.34266,-0.44039,-1.0685,4.1552,-0.24885,3.0259,0.00025023,3.7351,4.2397,0.77405,6.22,0.0084054,0.6124,5.5652e+16,5.5652e+16,5.5652e+16,5.5652e+16,NA,NA,0.41376,0.2536,0.41376,0.25979,0.36434,0.11945,NA,NA,262,57.412,7975,295760,12.897,178.99,63800,29000,7024,0.9129,0.93697,0.052318,0.036949,0.028409,0.20868,1103.9,607.75,0.03087,0.003467,0.032571,0.0311,0.0053764,0.0049965,0.0074467,0.01005,1.2869,1.3735,0.69031,0.11567,0.45886,0.41644,0.13933,0.50208,0.34205,0.14162,0.49757,0.3432,4.8871,3.3315,27532,63505,61793,0.094607,0.093213,0.06814,0.19164,0.18918,0.072543,0.27928,0.27441,0.074137,0.35851,0.35268,0.075018,0.42452,0.41905,0.074666,0.0014558,0.0012799,0.010408,-0.0049219,-0.016626,-0.017316,0.0053137,0.0048322,0.018022,-0.0020301,-0.01376,-0.020846,0.0126,0.011686,0.025333,0.0031592,-0.0057647,-0.024376,0.00026004,0.00023901,0.0046559,-0.0048162,-0.013527,-0.0072909,0.0016806,0.0015297,0.013763,-0.0030197,-0.012929,-0.012796,0.0048527,0.0043781,0.023086,0.00091031,-0.0077617,-0.020872,0.00048307,0.00043555,0.0062141,-0.0050092,-0.015405,-0.0077302,0.0017578,0.0016832,0.011145,-0.0045528,-0.01643,-0.0057263,0.0046702,0.0046159,0.017964,-0.0018755,-0.013882,-0.0024179,0.00071265,0.00060535,0.11342,0.010299,0.01906,-0.015462,0.0021358,0.0018448,0.1082,0.014722,0.028003,-0.018352,0.0036305,0.0031909,0.09085,0.015881,0.035367,-0.020452,1.0663,746,"0"
-0.0022072,0.14322,0.13984,-0.92735,0.13974,-0.9514,0.025938,0.26274,2.7493,0.11527,3.1685,3.257e-05,1.3394,3.5442,0.14244,4.5333,0.0061261,0.92859,4.2491e+16,4.2491e+16,4.2491e+16,4.2491e+16,NA,NA,0.41557,0.18363,0.41557,0.25138,0.67928,0.13753,NA,NA,226,82.73,16178,1157300,14.893,223.2,129420,4728,1688,0.91022,0.93412,0.23891,0.17481,0.15398,0.64825,3118.4,1615.3,0.045164,0.0048235,0.036051,0.030614,0.0010942,0.011197,0.00039273,0.019051,1.2009,2.5523,1.3551,0.1074,0.46945,0.41838,0.11643,0.51643,0.36424,0.11618,0.52298,0.35846,10.428,3.347,22566,58013,56014,0.10735,0.10816,0.087479,0.20473,0.20627,0.087685,0.29174,0.29145,0.087621,0.36572,0.36183,0.086583,0.41871,0.41221,0.083323,0.00087354,0.00067951,0.0070661,-0.0072469,-0.017558,-0.02299,0.0033619,0.0027224,0.012901,-0.0065266,-0.016235,-0.034398,0.009628,0.0080584,0.021901,-0.0016235,-0.0088671,-0.047141,0.0002168,0.00017796,0.0043919,-0.0053686,-0.01356,-0.011811,0.0012904,0.0010821,0.011957,-0.0045803,-0.013921,-0.019363,0.0043277,0.0037098,0.023294,-0.00038814,-0.0091458,-0.028137,0.00045723,0.00034847,0.0066548,-0.0054534,-0.015186,-0.015697,0.0012652,0.0010066,0.0090756,-0.0063405,-0.017264,-0.020956,0.0030093,0.0024973,0.013096,-0.0058218,-0.016293,-0.026358,0.00019951,0.00015309,0.035926,0.0012446,0.013125,-0.013138,0.00081085,0.00063735,0.046477,0.0035687,0.021356,-0.019551,0.0023345,0.0018857,0.066097,0.0090279,0.031829,-0.027817,0.73642,746,"0"
-0.0040884,0.22536,0.21976,-0.88315,0.21768,-0.79722,-0.097297,0.43814,3.5402,0.05021,3.16,2.7758e-05,2.203,4.5588,0.2329,5.9353,0.0080207,0.88336,4.7009e+16,4.7009e+16,4.7009e+16,4.7009e+16,NA,NA,0.46794,0.18623,0.46794,0.31957,0.67941,0.19438,NA,NA,263,39.608,3418,79617,10.917,123.94,27344,24040,3496,0.9142,0.9413,0.063089,0.0437,0.018606,0.32688,1185.1,749.25,0.045791,0.0040549,0.036696,0.033457,0.0041659,0.00587,0.0082224,0.012894,0.040436,0.54338,0.77475,0.10748,0.45636,0.43057,0.12598,0.50434,0.36431,0.1315,0.51394,0.34962,6.5306,3.4446,29542,56271,54609,0.10707,0.11961,0.058257,0.19694,0.21825,0.056319,0.27931,0.30141,0.056013,0.35252,0.37317,0.055725,0.40842,0.42553,0.054268,0.00070864,0.00063787,0.0038275,-0.0063593,-0.018962,-0.0095685,0.0028517,0.002591,0.0073069,-0.0062404,-0.018749,-0.015372,0.0066811,0.0060552,0.010148,-0.0053461,-0.014381,-0.022541,0.0002999,0.00027792,0.0040566,-0.0039958,-0.014253,-0.0056704,0.0015094,0.0014313,0.0093383,-0.0031047,-0.014745,-0.0064863,0.0035293,0.0033464,0.012684,-0.0019961,-0.011632,-0.0090774,6.1909e-05,5.7437e-05,0.00060164,-0.0059014,-0.016799,-0.0038591,0.00059403,0.00051719,0.0028452,-0.0068138,-0.01928,-0.011213,0.002179,0.0018759,0.0063319,-0.0062929,-0.018661,-0.020438,0.00034683,0.00030251,0.041702,0.0032854,0.0145,-0.0071538,0.00075242,0.00064557,0.028797,0.0024695,0.019914,-0.010867,0.0010476,0.00088913,0.019804,0.00097227,0.024295,-0.012835,0.83179,746,"1"
-0.012857,0.32705,0.33033,-0.81806,0.30016,-0.57084,-0.3022,0.68882,2.6938,0.25763,3.0823,0.00021067,2.2508,3.7495,0.35941,4.9763,0.0067248,0.8197,4.577e+16,4.577e+16,4.577e+16,4.577e+16,NA,NA,0.1582,0.13216,0.1582,0.35963,0.50761,0.20966,NA,NA,330,34.494,7928,190330,17.97,325.26,63424,1464,1432,0.9147,0.94297,0.10387,0.068275,0.084212,0.3909,1580.8,879.27,0.030682,0.002907,0.033362,0.036318,0.0018487,0.0036509,0.0023897,0.010243,0.81724,0.74526,0.058212,0.10626,0.4409,0.44692,0.11738,0.45822,0.41685,0.11903,0.46001,0.41341,5.8891,3.5754,13729,25608,22571,0.069498,0.067905,0.041717,0.14261,0.1397,0.04499,0.22616,0.22548,0.050035,0.31778,0.32234,0.055417,0.39771,0.40883,0.058299,0.00079458,0.00072801,0.0047345,-0.006432,-0.019053,-0.013494,0.0032556,0.0030626,0.0092026,-0.0057873,-0.017601,-0.016163,0.0079721,0.0074885,0.013358,-0.0037663,-0.011766,-0.023818,0.00010114,0.00010617,0.0015093,-0.005139,-0.015464,0.004146,0.00075051,0.00078605,0.0051225,-0.0055324,-0.016318,0.0066961,0.0022712,0.0022829,0.009005,-0.0048821,-0.013091,0.0011228,5.4188e-05,4.6034e-05,0.00058095,-0.0062344,-0.01772,-0.0091751,0.00055649,0.00049005,0.0029405,-0.0072597,-0.02003,-0.016177,0.001999,0.0017929,0.0064083,-0.00697,-0.019451,-0.02093,0.00063925,0.00057581,0.084794,0.008195,0.021994,-0.013794,0.0020074,0.0018333,0.084758,0.01241,0.030967,-0.017309,0.0038143,0.0035024,0.079549,0.015429,0.03933,-0.02123,0.8911,746,"1"
